DATE,TIME,APPX,SECONDARY DATE,APPX 2,TRANS_ID,BBREFID,TYPE,FROMT,FLEAGUE,TTEAM,TLEAGUE,,,,
20131202,,,,,71744,adamd001,Fg,NYA,AL,,,,,,
20130329,,,,,70175,adamd001,F ,,,NYA,AL,,,,
20130326,,,,,70174,adamd001,R ,NYA,AL,,,,,,
20080605,,,20080609,,70173,adamd001,Da,,,NYA,AL,,3,,
20050607,,,,,70172,adamd001,Dn,,,DET,AL,,21,,
19650000,,,,,199,adamd101,Fa,,,CHA,AL,,,,
19461101,,,,,200,adamd102,D ,Sacramento,(PCL),PHA,AL,,,,
19821210,,,,,207,adamg101,Fg,TOR,AL,,,,,,
19820325,,,,,206,adamg101,F ,,,TOR,AL,,,,
19811113,,,,,205,adamg101,Fg,MIN,AL,,,,,,
19761206,,,,,204,adamg101,P ,SFN,NL,MIN,AL,,,,
19721223,,,,,203,adamg101,F ,,,SFN,NL,,,,
19720120,,,,,202,adamg101,R ,HOU,NL,,,,,,
19680127,,,,,201,adamg101,Da,,,HOU,NL,,1,4,
19590416,,,,,49596,adamh101,T ,Houston,(American Association),WS1,AL,,,,
19590000,,,,,212,adamh101,Mr,SLN,NL,Houston,(American Association),,,,
19540425,,@,,,211,adamh101,P ,CHN,NL,SLN,NL,,,,
19530510,,@,,,210,adamh101,P ,CLE,AL,CHN,NL,,,,
19500911,,,,,209,adamh101,W ,CHA,AL,CLE,AL,,,,
19470000,,,,,208,adamh101,Fa,,,CHA,AL,,,,
19961125,,,,,52284,adamj001,T ,FLO,NL,MIL,AL,,,,
19921117,,,,,51954,adamj001,T ,PHI,NL,FLO,NL,,,,
19981214,,,,,218,adamj001,D ,OAK,AL,BOS,AL,,,,
19981211,,,,,217,adamj001,F ,,,OAK,AL,,,,
19981002,,,,,216,adamj001,R ,ARI,NL,,,,,,
19971118,,,,,215,adamj001,X ,MIL,NL,ARI,NL,,,15,
19900604,,,19900626,,214,adamj001,Da,,,PHI,NL,,7,,
19890605,,,,,213,adamj001,Dn,,,SDN,NL,,31,,
18900425,,,,,63004,adamj101,R ,SL4,AA,,,,,,
18900100,,,,,63003,adamj101,F ,,,SL4,AA,,,,
19130915,,,,,219,adamk101,D ,Savannah,(South Atlantic),CIN,NL,,,,
20090609,,,20090709,,73808,adaml001,Da,,,KCA,AL,,13,,
20150301,,,,,75315,adamm001,F ,,,LAN,NL,,,,
20141030,,,,,74190,adamm001,Fg,PHI,NL,,,,,,
20121029,,,,,69471,adamm001,Fg,TEX,AL,,,,,,
20110731,,,,,68167,adamm001,T ,SDN,NL,TEX,AL,,,,
20121220,,,,,66980,adamm001,F ,,,PHI,NL,,,,
20060718,,,,,53274,adamm001,T ,CLE,AL,SDN,NL,,,,
20060526,,,,,53259,adamm001,T ,MIL,NL,NYN,NL,,,,
20060707,,,,,221,adamm001,W ,NYN,NL,CLE,AL,,,,
20010515,,,,,220,adamm001,Fa,,,MIL,NL,,,,
20090609,,,20090616,,65106,adamm002,Da,,,SLN,NL,,23,,
19670606,,,19670627,,224,adamm101,Da,,,BAL,AL,S,1,1,
19650608,,,,,223,adamm101,Dn,,,PHI,NL,,1,18,
19710329,,,,,72338,adamm102,T ,DET,AL,MIN,AL,,,,
19741205,,,,,50576,adamm102,T ,MIN,AL,CHN,NL,,,,
19780401,,,,,227,adamm102,P ,CHN,NL,OAK,AL,,,,
19670128,,,,,226,adamm102,Da,,,DET,AL,S,1,2,
19660607,,,,,225,adamm102,Dn,,,CHA,AL,,10,,
19841225,,,,,232,adamr001,F ,,,SFN,NL,,,,
19841015,,,,,231,adamr001,Fg,CAL,AL,,,,,,
19800502,,,,,230,adamr001,F ,,,CAL,AL,,,,
19800404,,,,,229,adamr001,R ,HOU,NL,,,,,,
19770607,,,,,228,adamr001,Da,,,HOU,NL,,1,14,
20101206,,,,,60719,adamr002,F ,,,NYN,NL,,,,
20101106,,,,,60718,adamr002,Fg,NYN,NL,,,,,,
20091203,,,,,58142,adamr002,F ,,,NYN,NL,,,,
20091109,,,,,58141,adamr002,Fg,SDN,NL,,,,,,
20090706,,,,,58140,adamr002,Fg,TOR,AL,,,,,,
20090709,,,,,56878,adamr002,F ,,,SDN,NL,,,,
20020604,,,20020607,,233,adamr002,Da,,,TOR,AL,,1,14,
20140709,,,,,73488,adamr003,R ,LAN,NL,,,,,,
20140118,,,,,72110,adamr003,F ,,,LAN,NL,,,,
20121103,,,,,66981,adamr003,Fg,BAL,AL,,,,,,
20060606,,,20060713,,62321,adamr003,Da,,,BAL,AL,,2,,
19390000,,,,,234,adamr101,Fa,,,CHN,NL,,,,
19330507,,,,,48840,adams101,T ,SLN,NL,CIN,NL,,,,
19271128,,,,,48720,adams101,T ,CHN,NL,PIT,NL,,,,
19291100,,,,,235,adams101,P ,PIT,NL,SLN,NL,,,,
19221200,,,,,75554,adams102,T ,Seattle,(PCL),PIT,NL,,,,
19241008,,,,,65107,adams102,D ,Oakland,(PCL),WS1,AL,,,,
19271224,,,,,57894,adams102,T ,SLA,AL,Milwaukee,(American Association),,,,
19260120,,,,,236,adams102,P ,WS1,AL,NYA,AL,,,,
19991212,,,,,72551,adamt001,T ,CHN,NL,LAN,NL,,,,
20040724,,,,,53081,adamt001,T ,TOR,AL,BOS,AL,,,,
20061015,,,,,248,adamt001,Fg,PIT,NL,,,,,,
20060118,,,,,247,adamt001,F ,,,PIT,NL,,,,
20050524,,,,,246,adamt001,R ,PHI,NL,,,,,,
20050111,,,,,245,adamt001,F ,,,PHI,NL,,,,
20041029,,,,,244,adamt001,Fg,BOS,AL,,,,,,
20040107,,,,,243,adamt001,F ,,,TOR,AL,,,,
20031027,,,,,242,adamt001,Fg,PHI,NL,,,,,,
20021219,,,,,241,adamt001,F ,,,PHI,NL,,,,
20021029,,,,,240,adamt001,Fg,PHI,NL,,,,,,
20020115,,,,,239,adamt001,F ,,,PHI,NL,,,,
20011105,,,,,238,adamt001,Fg,LAN,NL,,,,,,
19910603,,,19910614,,237,adamt001,Da,,,CHN,NL,,4,,
19930603,,,19930721,,250,adamw001,Da,,,OAK,AL,,1,36,
19900604,,,,,249,adamw001,Dn,,,DET,AL,,52,,
19140000,,,,,251,adamw101,J ,SLA,AL,PTF,FL,,,,
19631206,,,,,49834,adcoj101,T ,CLE,AL,LAA,AL,,,,
19621127,,,,,49784,adcoj101,T ,MLN,NL,CLE,AL,,,,
19530216,,,,,49369,adcoj101,T ,CIN,NL,MLN,NL,,,,
19661018,,,,,253,adcoj101,R ,CAL,AL,,,,,,
19470000,,,,,252,adcoj101,Fa,,,CIN,NL,,,,
20151106,,,,,77323,adcon001,Fg,CIN,NL,,,,,,
20141214,,,,,75010,adcon001,F ,,,CIN,NL,,,,
20141031,,,,,74540,adcon001,Fg,TEX,AL,,,,,,
20131205,,,,,71807,adcon001,F ,,,TEX,AL,,,,
20131105,,,,,71079,adcon001,Fg,ARI,NL,,,,,,
20130613,,,,,70333,adcon001,W ,KCA,AL,ARI,NL,,,,
20090729,,,,,62888,adcon001,T ,SEA,AL,PIT,NL,,,,
20101209,,,,,62323,adcon001,D ,PIT,NL,KCA,AL,,,,
20060606,,,20060620,,62322,adcon001,Da,,,SEA,AL,,5,,
19530604,,,,,49372,addib101,T ,CHN,NL,PIT,NL,,,,
19511011,,,,,49313,addib101,T ,BSN,NL,CHN,NL,,,,
19491004,,,,,49260,addib101,T ,BRO,NL,BSN,NL,,,,
19530613,,,,,256,addib101,R ,PIT,NL,,,,,,
19471117,,,,,255,addib101,Dm,NYA,AL,BRO,NL,,,,
19430000,,,,,254,addib101,Fa,,,NYA,AL,,,,
19841002,,,,,75794,adduj001,T ,SLN,NL,MIL,AL,,,,
19891015,,,,,264,adduj001,Fg,PHI,NL,,,,,,
19890000,,,,,263,adduj001,U ,MIL,AL,PHI,NL,,,,
19880118,,,,,262,adduj001,F ,,,MIL,AL,,,,
19870604,,,,,261,adduj001,R ,MIL,AL,,,,,,
19870426,,,,,260,adduj001,Pr,SFN,NL,MIL,AL,,,,
19870419,,,,,259,adduj001,P ,MIL,AL,SFN,NL,,,,
19800603,,,,,258,adduj001,Da,,,SLN,NL,,7,,
19770607,,,,,257,adduj001,Dn,,,PHI,NL,,28,,
20141124,,,,,74655,adduj002,R ,TEX,AL,,,,,,
20121112,,,,,70737,adduj002,F ,,,TEX,AL,,,,
20121103,,,,,70736,adduj002,Fg,CHN,NL,,,,,,
20060914,,,,,70735,adduj002,C ,FLO,NL,CHN,NL,,,,
20030603,,,20030819,,70734,adduj002,Da,,,FLO,NL,,42,,
20040607,,,20040728,,54141,adenn001,Da,,,ANA,AL,,14,,
19451205,,,,,266,aderm101,P ,BSN,NL,Indianapolis,(American Association),,,,
19450801,,,,,265,aderm101,W ,BRO,NL,BSN,NL,,,,
19420915,,,,,59819,adkid103,P ,CLE,AL,WS1,AL,,,,
19471117,,,,,267,adkid103,Dm,Atlanta,(Southern Association),CHN,NL,,,,
19260907,,,,,53441,adkig101,P ,Shreveport,(Texas),CHA,AL,,,,
20100713,,,,,68298,adkij001,R ,CIN,NL,,,,,,
20100728,,,,,60722,adkij001,F ,,,CHA,AL,,,,
20091124,,,,,60720,adkij001,F ,,,CIN,NL,,,,
20090122,,,,,54848,adkij001,R ,CIN,NL,,,,,,
20071001,,,,,54847,adkij001,Fg,NYN,NL,,,,,,
20061115,,,,,53324,adkij001,T ,SDN,NL,NYN,NL,,,,
20020725,,,,,52890,adkij001,T ,OAK,AL,CHA,AL,,,,
20071122,,,,,272,adkij001,F ,,,CIN,NL,,,,
20060123,,,,,270,adkij001,F ,,,SDN,NL,,,,
20051221,,,,,269,adkij001,Fg,CHA,AL,,,,,,
19980602,,,19980627,,268,adkij001,Da,,,OAK,AL,,9,,
19910626,,,,,51859,adkis001,T ,NYA,AL,CHN,NL,,,,
19860602,,,,,273,adkis001,Da,,,NYA,AL,,15,,
19710315,,,,,50257,adled101,T ,CAL,AL,CHA,AL,,,,
19690430,,,,,50112,adled101,T ,ATL,NL,CAL,AL,,,,
19690325,,,,,50095,adled101,T ,SLN,NL,ATL,NL,,,,
19681011,,,,,50068,adled101,T ,HOU,NL,SLN,NL,,,,
19630000,,,,,274,adled101,Fa,,,HOU,NL,,,,
19240400,,,,,75455,Admiral Martin,T ,CHA,AL,Beaumont,(Texas),,,,
20021125,,,,,52919,Adrian Burnside,T ,PIT,NL,DET,AL,,,,
20010731,,,,,52797,Adrian Burnside,T ,LAN,NL,PIT,NL,,,,
19990922,,,,,52586,Adrian Myers,T ,TEX,AL,SEA,AL,,,,
20140518,,,,,73111,Adrian Rivero,T ,ATL,NL,LAN,NL,,,,
20110901,,,,,62936,Adrian Rosario,T ,MIL,NL,NYN,NL,,,,
20150731,,,,,76714,Adrian Sampson,T ,PIT,NL,SEA,AL,,,,
20060426,,,,,70791,adrie001,Fa,,,SFN,NL,,,,
19890406,,,,,51686,afent001,T ,HOU,NL,OAK,AL,,,,
19921210,,,,,279,afent001,F ,,,CIN,NL,,,,
19921016,,,,,278,afent001,Fg,CIN,NL,,,,,,
19911115,,,,,277,afent001,F ,,,CIN,NL,,,,
19911016,,,,,276,afent001,Fg,OAK,AL,,,,,,
19830111,,,,,275,afent001,Da,,,HOU,NL,S,1,11,
20151102,,,,,77189,affej001,Fg,SFN,NL,,,,,,
20121029,,,,,69496,affej001,Fg,SFN,NL,,,,,,
20121114,,,,,66983,affej001,F ,,,SFN,NL,,,,
20081117,,,,,54850,affej001,F ,,,SFN,NL,,,,
20081030,,,,,54849,affej001,Fg,CIN,NL,,,,,,
20060731,,,,,53303,affej001,T ,KCA,AL,COL,NL,,,,
20080119,,,,,282,affej001,F ,,,CIN,NL,,,,
20071029,,,,,281,affej001,Fg,COL,NL,,,,,,
19970603,,,19970621,,280,affej001,Da,,,KCA,AL,,3,,
20031015,,,,,64719,agbab001,Fg,KCA,AL,,,,,,
20030325,,,,,64718,agbab001,P ,CIN,NL,KCA,AL,,,,
20030315,,,,,64717,agbab001,F ,,,CIN,NL,,,,
20030312,,,,,64716,agbab001,R ,BOS,AL,,,,,,
20020121,,,,,52842,agbab001,T ,NYN,NL,COL,NL,,,,
20020826,,,,,285,agbab001,W ,COL,NL,BOS,AL,,,,
19930603,,,19930615,,284,agbab001,Da,,,NYN,NL,,30,,
19920601,,,,,283,agbab001,Dn,,,CAL,AL,,25,,
19731205,,,,,50496,ageet101,T ,SLN,NL,LAN,NL,,,,
19730818,,,,,50460,ageet101,T ,HOU,NL,SLN,NL,,,,
19721127,,,,,50395,ageet101,T ,NYN,NL,HOU,NL,,,,
19671215,,,,,50045,ageet101,T ,CHA,AL,NYN,NL,,,,
19650120,,,,,49886,ageet101,T ,CLE,AL,CHA,AL,,,,
19740326,,,,,287,ageet101,R ,LAN,NL,,,,,,
19610000,,,,,286,ageet101,Fa,,,CLE,AL,,,,
19521128,,,,,288,aggah101,Fa,,,BOS,AL,,,,
19120823,,,,,289,aglej101,P ,Atlanta,(Southern Association),WS1,AL,,,,"$2,000 "
19190100,,,,,292,agnes101,P ,BOS,AL,WS1,AL,,,,
19151216,,,,,291,agnes101,P ,SLA,AL,BOS,AL,,,,
19120916,,,,,290,agnes101,D ,Vernon,(PCL),SLA,AL,,,,
19931015,,,,,307,agosj001,Fg,HOU,NL,,,,,,
19930524,,,,,306,agosj001,F ,,,HOU,NL,,,,
19930520,,,,,305,agosj001,R ,SDN,NL,,,,,,
19930111,,,,,304,agosj001,F ,,,SDN,NL,,,,
19921005,,,,,303,agosj001,R ,SEA,AL,,,,,,
19920619,,,,,302,agosj001,F ,,,SEA,AL,,,,
19920613,,,,,301,agosj001,R ,SLN,NL,,,,,,
19901214,,,,,300,agosj001,F ,,,SLN,NL,,,,
19901105,,,,,299,agosj001,Fg,HOU,NL,,,,,,
19870213,,,,,298,agosj001,F ,,,HOU,NL,,,,
19861220,,,,,297,agosj001,R ,MIN,AL,,,,,,
19860430,,,,,296,agosj001,P ,CHA,AL,MIN,AL,,,,
19800118,,,,,295,agosj001,F ,,,CHA,AL,,,,
19780921,,,,,294,agosj001,R ,BOS,AL,,,,,,
19740829,,,,,293,agosj001,Fa,,,BOS,AL,,,,
19880715,,,,,51609,agual001,T ,PHI,NL,NYA,AL,,,,
19891004,,,,,311,agual001,R ,CLE,AL,,,,,,
19881202,,,,,310,agual001,F ,,,CLE,AL,,,,
19881104,,,,,309,agual001,Fg,NYA,AL,,,,,,
19751227,,,,,308,agual001,Fa,,,PHI,NL,,,,
19891001,,,,,72475,Aguedo Vasquez,T ,KCA,AL,NYN,NL,,,,
20120120,,,,,69361,aguic001,F ,,,MIA,NL,,,,
20111102,,,,,69050,aguic001,Fg,FLO,NL,,,,,,
20110121,,,,,68787,aguic001,F ,,,FLO,NL,,,,
20100826,,,,,68540,aguic001,F ,,,FLO,NL,,,,
20100625,,,,,68325,aguic001,C ,TOR,AL,PHI,NL,,,,
20100315,,,,,68217,aguic001,F ,,,TOR,AL,,,,
20121103,,,,,66984,aguic001,Fg,MIA,NL,,,,,,
20101106,,,,,60728,aguic001,Fg,FLO,NL,,,,,,
20100821,,,,,60726,aguic001,R ,PHI,NL,,,,,,
20080929,,,,,54852,aguic001,Fg,NYN,NL,,,,,,
20080212,,,,,54851,aguic001,F ,,,NYN,NL,,,,
20071029,,,,,315,aguic001,Fg,PIT,NL,,,,,,
20061122,,,,,314,aguic001,F ,,,PIT,NL,,,,
20061015,,,,,313,aguic001,Fg,FLO,NL,,,,,,
19970603,,,19970618,,312,aguic001,Da,,,FLO,NL,,3,,
19680403,,,,,72318,aguih101,T ,DET,AL,LAN,NL,,,,
19580218,,,,,49539,aguih101,T ,CLE,AL,DET,AL,,,,
19700706,,,,,319,aguih101,R ,CHN,NL,,,,,,
19690321,,,,,318,aguih101,F ,,,CHN,NL,,,,
19681209,,,,,317,aguih101,R ,LAN,NL,,,,,,
19520000,,,,,316,aguih101,U ,Duluth,(Northern),CLE,AL,,,,
20071113,,,,,73090,aguij001,Fa,,,CLE,AL,,,,
19950706,,,,,72512,aguir001,T ,MIN,AL,BOS,AL,,,,
19990521,,,,,52544,aguir001,T ,MIN,AL,CHN,NL,,,,
19890731,,,,,51717,aguir001,T ,NYN,NL,MIN,AL,,,,
20001030,,,,,324,aguir001,Fg,CHN,NL,,,,,,
19951211,,,,,323,aguir001,F ,,,MIN,AL,,,,
19951031,,,,,322,aguir001,Fg,BOS,AL,,,,,,
19830606,,,19830909,,321,aguir001,Da,,,NYN,NL,,3,,
19800603,,,,,320,aguir001,Dn,,,SLN,NL,,37,,
19920601,,,19920617,,325,aheap001,Da,,,DET,AL,,7,,
20130124,,,,,75882,ahmen001,T ,ATL,NL,ARI,NL,,,,
20110607,,,20110616,,73384,ahmen001,Da,,,ATL,NL,,2,,
19831220,,,,,51258,aikew001,T ,KCA,AL,TOR,AL,,,,
19791206,,,,,50959,aikew001,T ,CAL,AL,KCA,AL,,,,
19850519,,,,,328,aikew001,F ,,,TOR,AL,,,,
19850509,,,,,327,aikew001,R ,TOR,AL,,,,,,
19750109,,,,,326,aikew001,Da,,,CAL,AL,,1,2,
19811127,,,,,330,aingd101,R ,TOR,AL,,,,,,
19770607,,,,,329,aingd101,Da,,,TOR,AL,,15,,
19210804,,,,,53443,ainse101,F ,,,SLN,NL,,,,
19210725,,,,,53442,ainse101,R ,DET,AL,,,,,,
19190117,,,,,48578,ainse101,T ,BOS,AL,DET,AL,,,,
19190117,,,,,48577,ainse101,T ,WS1,AL,BOS,AL,,,,
19240820,,,,,333,ainse101,R ,NY1,NL,,,,,,
19230925,,@,,,332,ainse101,F ,,,BRO,NL,,,,
19230903,,@,,,331,ainse101,R ,SLN,NL,,,,,,
20030731,,,,,52986,ainsk001,T ,SFN,NL,BAL,AL,,,,
20061015,,,,,337,ainsk001,Fg,LAN,NL,,,,,,
20060204,,,,,336,ainsk001,F ,,,LAN,NL,,,,
20051015,,,,,335,ainsk001,Fg,BAL,AL,,,,,,
19990602,,,19990617,,334,ainsk001,Da,,,SFN,NL,,1,24,
19100901,,,,,53444,aitcr101,D ,Wichita,(Western),BRO,NL,,,,
20150121,,,,,75149,Akeem Bostick,T ,TEX,AL,HOU,AL,,,,
19320805,,,,,59788,akerb101,T ,BSN,NL,Baltimore,(International),,,,
19311117,,,,,338,akerb101,P ,Kansas City,(American Association),BSN,NL,,,,
19870715,,,,,51520,akerd001,T ,OAK,AL,CLE,AL,,,,
19831121,,,,,51236,akerd001,T ,SEA,AL,OAK,AL,,,,
19920123,,,,,344,akerd001,F ,,,BAL,AL,,,,
19911007,,,,,343,akerd001,Fg,PHI,NL,,,,,,
19900331,,,,,342,akerd001,P ,TEX,AL,PHI,NL,,,,
19881205,,,,,341,akerd001,D ,CLE,AL,TEX,AL,,,,
19830606,,,,,340,akerd001,Da,,,SEA,AL,,1,7,
19800603,,,,,339,akerd001,Dn,,,ATL,NL,,9,,
19110901,,,,,53445,akerj101,D ,Dubuque,(Three-I),WS1,AL,,,,
19120526,,,,,48472,akerj101,T ,WS1,AL,Montreal,(International),,,,
19720517,,,,,50332,akerj102,T ,NYA,AL,CHN,NL,,,,
19690520,,,,,50117,akerj102,T ,SE1,AL,NYA,AL,,,,
19741104,,,,,350,akerj102,R ,NYN,NL,,,,,,
19740614,,,,,349,akerj102,P ,ATL,NL,NYN,NL,,,,
19740113,2,,,,348,akerj102,F ,,,ATL,NL,,,,
19740113,1,,,,347,akerj102,R ,CHN,NL,,,,,,
19681015,,,,,346,akerj102,X ,OAK,AL,SE1,AL,,,24,
19590609,,,,,345,akerj102,Fa,,,KC1,AL,,,,
19551108,,,,,49462,Al Curtis,T ,BOS,AL,WS1,AL,,,,
19951219,,,,,52196,Al Shirley,T ,NYN,NL,KCA,AL,,,,
19770112,,,,,50734,Alan Griffin,T ,SEA,AL,HOU,NL,,,,
20030306,,,,,52942,Alan Moye,T ,CIN,NL,KCA,AL,,,,
19921209,,,,,51966,Alan Walden,T ,CLE,AL,LAN,NL,,,,
19991102,,,,,52595,Alan Webb,T ,DET,AL,TEX,AL,,,,
19871208,,,,,358,albag001,Dm,MIL,AL,SLN,NL,,,,
19870611,,,,,357,albag001,F ,,,MIL,AL,,,,
19870610,,,,,356,albag001,R ,CLE,AL,,,,,,
19861209,,,,,355,albag001,Dm,TOR,AL,CLE,AL,,,,
19811208,,,,,354,albag001,Dm,SLN,NL,TOR,AL,,,,
19801115,,,,,353,albag001,F ,,,SLN,NL,,,,
19780701,,,,,352,albag001,R ,PIT,NL,,,,,,
19761126,,,,,351,albag001,Fa,,,PIT,NL,,,,
20131105,,,,,71200,albaj001,Fg,MIA,NL,,,,,,
20121216,,,,,69642,albaj001,F ,,,MIA,NL,,,,
20121103,,,,,66985,albaj001,Fg,ARI,NL,,,,,,
20111213,,,,,65110,albaj001,F ,,,ARI,NL,,,,
20101119,,,,,60730,albaj001,R ,NYA,AL,,,,,,
20071204,,,,,53413,albaj001,T ,WAS,NL,NYA,AL,,,,
20070503,,,,,362,albaj001,F ,,,WAS,NL,,,,
20070425,,,,,361,albaj001,R ,PIT,NL,,,,,,
20010605,,,20010606,,360,albaj001,Da,,,PIT,NL,,19,,
20000605,,,,,359,albaj001,Dn,,,SFN,NL,,34,,
19580711,,,,,49559,albaj101,Tp,BOS,AL,WS1,AL,,,,
19510000,,,,,363,albaj101,Fa,,,BOS,AL,,,,
20151106,,,,,77521,albea001,Fg,TOR,AL,,,,,,
20141219,,,,,74969,albea001,F ,,,TOR,AL,,,,
20140128,,,,,72130,albea001,R ,MIN,AL,,,,,,
20110310,,,,,70606,albea001,F ,,,MIN,AL,,,,
20100325,,,,,70605,albea001,R ,SDN,NL,,,,,,
20080605,,,20080617,,70604,albea001,Da,,,SDN,NL,,10,,
20040607,,,,,70603,albea001,Dn,,,MIL,NL,,12,,
19771208,,,,,50814,albeb101,T ,CAL,AL,TOR,AL,,,,
19740000,2,,,,366,albeb101,F ,,,CAL,AL,,,,
19740000,1,,,,365,albeb101,R ,PIT,NL,,,,,,
19720606,,,,,364,albeb101,Da,,,PIT,NL,,28,,
20091123,,,,,76305,albeh001,Fa,,,TEX,AL,,,,
19970811,,,,,368,albej001,W ,TEX,AL,NYA,AL,,,,
19910611,,,,,367,albej001,Fa,,,TEX,AL,,,,
20151102,,,,,77112,albem001,Fg,CHA,AL,,,,,,
20150213,,,,,75273,albem001,F ,,,CHA,AL,,,,
20141009,,,,,73957,albem001,Fg,HOU,AL,,,,,,
20131217,,,,,71894,albem001,F ,,,HOU,AL,,,,
20131031,,,,,70980,albem001,Fg,CLE,AL,,,,,,
20121211,,,,,69628,albem001,T ,ARI,NL,CLE,AL,,,,
20101216,,,,,68679,albem001,F ,,,BOS,AL,,,,
20120731,,,,,66938,albem001,T ,BOS,AL,ARI,NL,,,,
20071212,,,,,66821,albem001,T ,HOU,NL,BAL,AL,,,,
20101202,,,,,60731,albem001,Fg,BAL,AL,,,,,,
20010605,,,20020531,,369,albem001,Da,,,HOU,NL,,23,,
20110110,,,,,62302,Albert Cartwright,T ,HOU,NL,PHI,NL,,,,
19320428,,,,,71519,Albert Harvin,T ,NYA,AL,St Paul,(American Association),,,,
19620600,,,,,72299,Albert Pehanick,T ,DET,AL,PIT,NL,,,,
20150731,,,,,76720,Alberto Tirado,T ,TOR,AL,PHI,NL,,,,
19421102,,,,,372,alboe101,D ,BRO,NL,PIT,NL,,,,
19400201,,,,,371,alboe101,F ,,,BRO,NL,,,,
19400114,,,,,370,alboe101,Fg,DET,AL,,,,,,
19471124,,,,,374,albre101,Dm,NY1,NL,SLA,AL,,,,
19450000,,,,,373,albre101,Fa,,,NY1,NL,,,,
20090702,,,,,62887,albua001,T ,CHN,NL,COL,NL,,,,
20101119,,,,,62326,albua001,F ,,,DET,AL,,,,
20101106,,,,,62325,albua001,Fg,COL,NL,,,,,,
20030704,,,,,62324,albua001,Fa,,,CHN,NL,,,,
19701130,,,,,377,albuv101,Dm,SDN,NL,MIN,AL,,,,
19690000,,,,,376,albuv101,U ,CLE,AL,SDN,NL,,,,
19650608,,,,,375,albuv101,Da,,,CLE,AL,,9,,
20081103,,,,,73466,alcaa001,Fa,,,CHN,NL,,,,
20020930,,,,,389,alcai001,R ,MIL,NL,,,,,,
20020208,,,,,388,alcai001,F ,,,MIL,NL,,,,
20011221,,,,,387,alcai001,Fg,BOS,AL,,,,,,
20010111,,,,,386,alcai001,F ,,,BOS,AL,,,,
20001221,,,,,385,alcai001,Fg,BOS,AL,,,,,,
20000104,,,,,384,alcai001,F ,,,BOS,AL,,,,
19991015,,,,,383,alcai001,Fg,BOS,AL,,,,,,
19981214,,,,,382,alcai001,F ,,,BOS,AL,,,,
19981015,,,,,381,alcai001,Fg,TBA,AL,,,,,,
19971216,,,,,380,alcai001,F ,,,TBA,AL,,,,
19971015,,,,,379,alcai001,Fg,MON,NL,,,,,,
19900702,,,,,378,alcai001,Fa,,,MON,NL,,,,
19720802,,,,,66988,alcal101,P ,ATL,NL,PIT,NL,,,,
19711129,,,,,66987,alcal101,D ,CHA,AL,ATL,NL,,,,
19710330,,,,,50259,alcal101,T ,KCA,AL,CHA,AL,,,,
19681021,,,,,392,alcal101,P ,LAN,NL,KCA,AL,,,,
19600000,,,,,391,alcal101,U ,MLN,NL,LAN,NL,,,,
19590000,,,,,390,alcal101,Fa,,,MLN,NL,,,,
19770521,,,,,50769,alcas101,T ,CIN,NL,MON,NL,,,,
19781100,,,,,395,alcas101,Wr,SEA,AL,MON,NL,,,,
19780323,,,,,394,alcas101,W ,MON,NL,SEA,AL,,,,
19700000,,,,,393,alcas101,Fa,,,CIN,NL,,,,
19941209,,,,,52095,Aldo Pecorilli,T ,SLN,NL,ATL,NL,,,,
20141104,,,,,74505,aldrc001,Fg,TOR,AL,,,,,,
20140626,,,,,74504,aldrc001,F ,,,TOR,AL,,,,
20121103,,,,,66989,aldrc001,Fg,ANA,AL,,,,,,
20120522,,,,,65111,aldrc001,F ,,,ANA,AL,,,,
20101101,,,,,60733,aldrc001,Fg,ANA,AL,,,,,,
20091203,,,,,58144,aldrc001,F ,,,ANA,AL,,,,
20091109,,,,,58143,aldrc001,Fg,KCA,AL,,,,,,
20080703,,,,,54853,aldrc001,F ,,,KCA,AL,,,,
20061029,,,,,405,aldrc001,Fg,CHA,AL,,,,,,
20060518,,,,,404,aldrc001,F ,,,CHA,AL,,,,
20060515,,,,,403,aldrc001,R ,NYN,NL,,,,,,
20051216,,,,,402,aldrc001,F ,,,NYN,NL,,,,
20051015,,,,,401,aldrc001,Fg,KCA,AL,,,,,,
20041027,,,,,400,aldrc001,F ,,,KCA,AL,,,,
20041015,,,,,399,aldrc001,Fg,KCA,AL,,,,,,
20040601,,,,,398,aldrc001,F ,,,KCA,AL,,,,
20040524,,,,,397,aldrc001,R ,ATL,NL,,,,,,
19970603,,,19970608,,396,aldrc001,Da,,,ATL,NL,,4,,
19890901,,,,,51723,aldrj001,T ,MIL,AL,ATL,NL,,,,
19901015,,,,,410,aldrj001,Fg,SFN,NL,,,,,,
19900808,,,,,409,aldrj001,P ,BAL,AL,SFN,NL,,,,
19891205,,,,,408,aldrj001,F ,,,BAL,AL,,,,
19891115,,,,,407,aldrj001,R ,ATL,NL,,,,,,
19820607,,,,,406,aldrj001,Da,,,MIL,AL,,10,,
19960612,,,,,52235,aldrm001,T ,CAL,AL,NYA,AL,,,,
19950824,,,,,52170,aldrm001,T ,OAK,AL,CAL,AL,,,,
19881208,,,,,51656,aldrm001,T ,SFN,NL,MON,NL,,,,
19961104,,,,,424,aldrm001,Fg,NYA,AL,,,,,,
19951206,,,,,423,aldrm001,F ,,,CAL,AL,,,,
19951101,,,,,422,aldrm001,Fg,CAL,AL,,,,,,
